Date,Outdoor Temperature,Indoor Temperature,0
2020-03-08 22:05:00,35.4,75,0
2020-03-08 22:10:00,35.6,74.8,0
2020-03-08 22:15:00,36,74.8,0
2020-03-08 22:20:00,36,75,0
2020-03-08 22:25:00,35.8,74.8,0
2020-03-08 22:30:00,35.6,74.8,0
2020-03-08 22:35:00,35.6,74.7,0
2020-03-08 22:40:00,35.4,74.8,0
2020-03-08 22:45:00,35.4,74.5,0
2020-03-08 22:50:00,35.4,74.3,0
2020-03-08 22:55:00,35.4,74.3,0
2020-03-08 23:00,35.4,74.3,0
2020-03-08 23:05:00,35.1,74.3,0
2020-03-08 23:10:00,35.1,74.1,0
2020-03-08 23:15:00,34.9,74.3,0
2020-03-08 23:20:00,35.1,74.1,0
2020-03-08 23:25:00,34.9,74.1,0
2020-03-08 23:30:00,34.7,74.1,0
2020-03-08 23:35:00,34.5,73.9,0
2020-03-08 23:40:00,34.5,73.8,0
2020-03-08 23:45:00,34.7,73.8,0
2020-03-08 23:50:00,34.7,73.9,0
2020-03-08 23:55:00,34.7,73.6,0
2020-03-09 00:00:00,34.3,73.6,0
2020-03-09 00:05:00,34.3,73.6,0
2020-03-09 00:10:00,34.5,73.4,0
2020-03-09 00:15:00,34.9,73.4,0
2020-03-09 00:20:00,34.9,73.4,0
2020-03-09 00:25:00,34.7,73.2,0
2020-03-09 00:30:00,35.2,73,0
2020-03-09 00:35:00,34.9,73.2,0
2020-03-09 00:40:00,35.1,73.2,0
2020-03-09 00:45:00,35.1,73,0
2020-03-09 00:50:00,35.1,73,0
2020-03-09 00:55:00,35.2,73,0
2020-03-09 01: 00:00,35.2,73,0
2020-03-09 01:05:00,34.7,73,0
2020-03-09 01:10:00,34.7,72.7,0
2020-03-09 01:15:00,34.5,73,0
2020-03-09 01:20:00,34.5,72.7,0
2020-03-09 01:25:00,34.5,72.7,0
2020-03-09 01:30:00,34.3,72.5,0
2020-03-09 01:35:00,34.3,72.7,0
2020-03-09 01:40:00,34.3,72.7,0
2020-03-09 01:45:00,34.3,72.7,0
2020-03-09 01:50:00,34.3,72.5,0
2020-03-09 01:55:00,34.2,72.3,0
2020-03-09 02: 00:00,34.2,72.3,0
2020-03-09 02:05:00,34,72.3,0
2020-03-09 02:10:00,34,72.3,0
2020-03-09 02:15:00,33.8,72.3,0
2020-03-09 02:20:00,33.8,72.1,0
2020-03-09 02:25:00,33.8,72.3,0
2020-03-09 02:30:00,33.6,72.3,0
2020-03-09 02:35:00,33.6,72.3,0
2020-03-09 02:40:00,33.4,72.1,0
2020-03-09 02:45:00,33.4,72.1,0
2020-03-09 02:50:00,33.6,72.1,0
2020-03-09 02:55:00,33.4,72.1,0
2020-03-09 03: 00:00,33.4,72,0
2020-03-09 03:05:00,33.4,72,0
2020-03-09 03:10:00,33.3,72,0
2020-03-09 03:15:00,33.3,72,0
2020-03-09 03:20:00,33.3,71.8,0
2020-03-09 03:25:00,33.3,72,0
2020-03-09 03:30:00,33.3,72,0
2020-03-09 03:35:00,33.1,71.8,0
2020-03-09 03:40:00,33.1,72,0
2020-03-09 03:45:00,32.9,71.8,0
2020-03-09 03:50:00,33.1,72,0
2020-03-09 03:55:00,33.3,71.8,0
2020-03-09 04: 00:00,33.1,71.8,0
2020-03-09 04:05:00,32.9,71.8,0
2020-03-09 04:10:00,32.9,71.8,0
2020-03-09 04:15:00,32.7,71.8,0
2020-03-09 04:20:00,32.5,71.8,0
2020-03-09 04:25:00,32.5,71.4,0
2020-03-09 04:30:00,32.4,71.8,0
2020-03-09 04:35:00,32.4,71.6,0
2020-03-09 04:40:00,32,71.4,0
2020-03-09 04:45:00,32.2,71.4,0
2020-03-09 04:50:00,32.2,71.2,0
2020-03-09 04:55:00,32.4,71.4,0
2020-03-09 05: 00:00,32.5,71.2,0
2020-03-09 05:05:00,32.7,71.6,0
2020-03-09 05:10:00,33.1,71.2,0
2020-03-09 05:15:00,33.1,71.2,0
2020-03-09 05:20:00,33.1,71.2,0
2020-03-09 05:25:00,33.1,71.1,0
2020-03-09 05:30:00,33.1,71.2,0
2020-03-09 05:35:00,33.1,71.2,0
2020-03-09 05:40:00,32.9,71.2,0
2020-03-09 05:45:00,32.9,71.2,0
2020-03-09 05:50:00,32.7,71.2,0
2020-03-09 05:55:00,32.7,71.2,0
2020-03-09 06: 00:00,32.7,71.2,0
2020-03-09 06:05:00,32.7,71.1,0
2020-03-09 06:10:00,32.5,70.9,0
2020-03-09 06:15:00,32.7,71.1,0
2020-03-09 06:20:00,32.5,71.1,0
2020-03-09 06:25:00,32.4,71.2,0
2020-03-09 06:30:00,32.2,71.1,0
2020-03-09 06:35:00,32.2,71.1,0
2020-03-09 06:40:00,32.2,71.1,0
2020-03-09 06:45:00,32.2,71.1,0
2020-03-09 06:50:00,32.2,71.1,0
2020-03-09 06:55:00,32.2,70.9,0
2020-03-09 07: 00:00,32.2,70.9,0
2020-03-09 07:06:00,32.2,70.9,0
2020-03-09 07:11:00,32,71.1,0
2020-03-09 07:15:00,31.8,70.9,0
2020-03-09 07:20:00,31.8,70.9,0
2020-03-09 07:26:00,31.5,70.9,0
2020-03-09 07:30:00,31.5,70.9,0
2020-03-09 07:35:00,31.5,70.9,0
2020-03-09 07:41:00,31.3,70.9,0
2020-03-09 07:45:00,31.1,70.9,0
2020-03-09 07:50:00,30.9,70.7,0
2020-03-09 07:55:00,30.7,70.9,0
2020-03-09 08: 00:00,30.6,70.9,0
2020-03-09 08:05:00,30.7,70.7,0
2020-03-09 08:10:00,31.1,70.7,0
2020-03-09 08:15:00,31.1,70.7,0
2020-03-09 08:20:00,31.3,70.5,0
2020-03-09 08:25:00,31.6,70.5,0
2020-03-09 08:30:00,31.8,70.5,0
2020-03-09 08:35:00,32,70.5,0
2020-03-09 08:40:00,32.2,70.5,0
2020-03-09 08:45:00,32.5,70.7,0
2020-03-09 08:50:00,32.5,70.5,0
2020-03-09 08:55:00,32.4,70.5,0
2020-03-09 09: 00:00,32.4,70.7,0
2020-03-09 09:05:00,32.4,70.5,0
2020-03-09 09:10:00,32.5,70.7,0
2020-03-09 09:15:00,32.7,70.5,0
2020-03-09 09:20:00,32.9,70.7,0
2020-03-09 09:25:00,32.7,70.7,0
2020-03-09 09:30:00,32.5,70.7,0
2020-03-09 09:35:00,32.7,70.7,0
2020-03-09 09:40:00,32.7,70.7,0
2020-03-09 09:45:00,32.9,70.5,0
2020-03-09 09:50:00,33.4,70.5,0
2020-03-09 09:55:00,33.6,70.5,0
2020-03-09 10: 00:00,34,70.5,0
2020-03-09 10:05:00,34.3,70.5,0
2020-03-09 10:10:00,34.7,70.7,0
2020-03-09 10:15:00,35.1,70.5,0
2020-03-09 10:20:00,35.2,70.7,0
2020-03-09 10:25:00,36,70.7,0
2020-03-09 10:30:00,36,70.9,0
2020-03-09 10:35:00,36.5,70.9,0
2020-03-09 10:40:00,36.9,70.9,0
2020-03-09 10:45:00,37.2,70.9,0
2020-03-09 10:50:00,37.4,70.7,0
2020-03-09 10:55:00,38.1,70.7,0
2020-03-09 11: 00:00,38.5,70.9,0
2020-03-09 11:05:00,38.5,70.9,0
2020-03-09 11:10:00,38.7,70.9,0
2020-03-09 11:15:00,38.8,70.7,0
2020-03-09 11:20:00,39.6,70.7,0
2020-03-09 11:25:00,39.6,70.5,0
2020-03-09 11:30:00,39.9,70.7,0
2020-03-09 11:35:00,40.5,70.9,0
2020-03-09 11:40:00,40.6,70.7,0
2020-03-09 11:45:00,40.6,70.9,0
2020-03-09 11:50:00,40.8,70.9,0
2020-03-09 11:55:00,41.2,70.9,0
2020-03-09 12: 00:00,41.4,71.1,0
2020-03-09 12:05:00,42.1,71.1,0
2020-03-09 12:10:00,42.4,71.1,0
2020-03-09 12:15:00,42.6,70.9,0
2020-03-09 12:20:00,42.3,71.1,0
2020-03-09 12:25:00,43.2,71.1,0
2020-03-09 12:30:00,44.2,71.1,0
2020-03-09 12:35:00,44.6,71.1,0
2020-03-09 12:40:00,43.9,71.4,0
2020-03-09 12:45:00,44.6,71.4,0
2020-03-09 12:50:00,44.6,71.6,0
2020-03-09 12:55:00,44.2,71.8,0
2020-03-09 13: 00:00,43.5,72,0
2020-03-09 13:05:00,43.5,72,0
2020-03-09 13:10:00,45.5,72,0
2020-03-09 13:15:00,45.9,72.1,0
2020-03-09 13:20:00,45.9,72.3,0
2020-03-09 13:25:00,46.6,72.3,0
2020-03-09 13:30:00,47.8,72.5,0
2020-03-09 13:35:00,47.3,72.5,0
2020-03-09 13:40:00,46.4,72.9,0
2020-03-09 13:45:00,46.4,73,0
2020-03-09 13:50:00,46.6,73.4,0
2020-03-09 13:55:00,46.9,73.4,0
2020-03-09 14: 00:00,46.6,73.8,0
2020-03-09 14:05:00,46.8,73.9,0
2020-03-09 14:10:00,47.3,73.9,0
2020-03-09 14:15:00,47.5,74.1,0
2020-03-09 14:20:00,48.2,74.5,0
2020-03-09 14:25:00,47.5,74.5,0
2020-03-09 14:30:00,47.5,74.8,0
2020-03-09 14:35:00,47.5,74.8,0
2020-03-09 14:40:00,47.1,75,0
2020-03-09 14:45:00,47.7,75,0
2020-03-09 14:50:00,46.4,75.2,0
2020-03-09 14:55:00,47.7,75.6,0
2020-03-09 15: 00:00,47.7,75.6,0
2020-03-09 15:05:00,47.7,75.7,0
2020-03-09 15:10:00,47.5,75.9,0
2020-03-09 15:15:00,47.1,76.3,0
2020-03-09 15:20:00,47.1,76.5,0
2020-03-09 15:25:00,46.9,76.6,0
2020-03-09 15:30:00,47.1,77,0
2020-03-09 15:35:00,47.1,77.4,0
2020-03-09 15:40:00,47.1,77.4,0
2020-03-09 15:45:00,47.5,77.7,0
2020-03-09 15:50:00,48,78.1,0
2020-03-09 15:55:00,47.8,78.6,0
2020-03-09 16: 00:00,47.3,80.8,0
2020-03-09 16:05:00,48.2,83.3,0
2020-03-09 16:10:00,48.2,84.4,0
2020-03-09 16:15:00,48.2,84.9,0
2020-03-09 16:20:00,47.8,85.3,0
2020-03-09 16:25:00,47.8,84.7,0
2020-03-09 16:30:00,48.2,85.5,0
2020-03-09 16:35:00,48.6,86,0
2020-03-09 16:40:00,47.7,86.2,0
2020-03-09 16:45:00,47.3,86.4,0
2020-03-09 16:50:00,47.8,86.4,0
2020-03-09 16:55:00,48.4,85.8,0
2020-03-09 17: 00:00,48.2,84.6,0
2020-03-09 17:05:00,47.8,83.8,0
2020-03-09 17:10:00,47.8,83.3,0
2020-03-09 17:15:00,47.3,82.9,0
2020-03-09 17:20:00,47.7,82.6,0
2020-03-09 17:25:00,47.8,82.6,0
2020-03-09 17:30:00,47.3,82.6,0
2020-03-09 17:35:00,47.5,82.4,0
2020-03-09 17:40:00,47.7,82.4,0
2020-03-09 17:45:00,46.9,82.4,0
2020-03-09 17:50:00,46.8,82.4,0
2020-03-09 17:55:00,46.4,82.2,0
2020-03-09 18: 00:00,46.4,82.2,0
2020-03-09 18:05:00,46.2,82,0
2020-03-09 18:10:00,45.7,82.2,0
2020-03-09 18:15:00,45.3,82,0
2020-03-09 18:20:00,45.1,81.9,0
2020-03-09 18:25:00,44.8,81.9,0
2020-03-09 18:30:00,44.4,81.5,0
2020-03-09 18:35:00,43.7,81.5,0
2020-03-09 18:40:00,42.8,81.3,0
2020-03-09 18:45:00,42.6,81.1,0
2020-03-09 18:50:00,42.1,81.1,0
2020-03-09 18:55:00,42.1,80.4,0
2020-03-09 19: 00:00,41.4,80.6,0
2020-03-09 19:05:00,40.8,80.2,0
2020-03-09 19:10:00,40.6,80.2,0
2020-03-09 19:15:00,40.5,80.1,0
2020-03-09 19:20:00,40.1,79.9,0
2020-03-09 19:25:00,39.6,79.9,0
2020-03-09 19:30:00,39.6,79.7,0
2020-03-09 19:35:00,39.6,79.7,0
2020-03-09 19:40:00,39.2,79.5,0
2020-03-09 19:45:00,39,79.5,0
2020-03-09 19:50:00,39.4,79.3,0
2020-03-09 19:55:00,39,79,0
2020-03-09 20: 00:00,39.2,79.2,0
2020-03-09 20:05:00,38.8,78.8,0
2020-03-09 20:10:00,38.8,78.8,0
2020-03-09 20:15:00,39.4,78.8,0
2020-03-09 20:20:00,39.6,78.6,0
2020-03-09 20:25:00,39.4,78.6,0
2020-03-09 20:30:00,39.4,78.3,0
2020-03-09 20:35:00,39.2,78.4,0
2020-03-09 20:40:00,39.2,78.3,0
2020-03-09 20:45:00,39.4,78.4,0
2020-03-09 20:50:00,39.6,78.4,0
2020-03-09 20:55:00,39.4,78.3,0
2020-03-09 21: 00:00,39.4,78.3,0
2020-03-09 21:05:00,39.2,78.3,0
2020-03-09 21:10:00,39,78.3,0
2020-03-09 21:15:00,38.8,78.4,0
2020-03-09 21:20:00,38.3,78.4,0
2020-03-09 21:25:00,38.1,78.3,0
2020-03-09 21:30:00,38.1,78.1,0
2020-03-09 21:35:00,37.9,77.9,0
2020-03-09 21:40:00,38.3,77.9,0
2020-03-09 21:45:00,37.9,77.7,0
2020-03-09 21:50:00,37.8,77.7,0
2020-03-09 21:55:00,38.1,77.5,0
2020-03-09 22: 00:00,38.1,77.4,0
2020-03-09 22:05:00,37.6,77.4,0
2020-03-09 22:10:00,37.6,77.4,0
2020-03-09 22:15:00,37.8,77.2,0
2020-03-09 22:20:00,37.8,77.2,0
2020-03-09 22:25:00,37.6,77.2,0
2020-03-09 22:30:00,37.8,76.8,0
2020-03-09 22:35:00,37.6,76.6,0
2020-03-09 22:40:00,37.4,76.6,0
2020-03-09 22:45:00,37.4,76.6,0
2020-03-09 22:50:00,37.2,76.5,0
2020-03-09 22:55:00,37.2,76.5,0
2020-03-09 23: 00:00,36.9,76.3,0
2020-03-09 23:05:00,36.7,76.5,0
2020-03-09 23:10:00,36.7,76.3,0
2020-03-09 23:15:00,36.5,76.1,0
2020-03-09 23:20:00,36.3,76.3,0
2020-03-09 23:25:00,36,76.1,0
2020-03-09 23:30:00,35.8,76.1,0
2020-03-09 23:35:00,35.8,75.9,0
2020-03-09 23:40:00,35.6,76.1,0
2020-03-09 23:45:00,35.6,75.9,0
2020-03-09 23:50:00,35.6,75.7,0
2020-03-09 23:55:00,35.6,75.6,0
2020-03-10 00:00:00,35.4,75.6,0
2020-03-10 00:05:00,35.1,75.2,0
2020-03-10 00:10:00,35.1,75.2,0
2020-03-10 00:15:00,35.2,74.8,0
2020-03-10 00:20:00,35.2,74.8,0
2020-03-10 00:25:00,35.4,74.8,0
2020-03-10 00:30:00,35.6,74.8,0
2020-03-10 00:35:00,35.8,74.7,0
2020-03-10 00:40:00,35.4,74.7,0
2020-03-10 00:45:00,35.2,74.5,0
2020-03-10 00:50:00,35.2,74.5,0
2020-03-10 00:55:00,35.2,74.5,0
2020-03-10 01: 00:00,35.4,74.3,0
2020-03-10 01:05:00,35.8,74.3,0
2020-03-10 01:10:00,35.6,74.3,0
2020-03-10 01:15:00,35.6,74.1,0
2020-03-10 01:20:00,35.6,74.1,0
2020-03-10 01:25:00,35.6,73.9,0
2020-03-10 01:30:00,35.2,74.3,0
2020-03-10 01:35:00,35.6,73.8,0
2020-03-10 01:40:00,35.6,73.9,0
2020-03-10 01:45:00,35.6,73.8,0
2020-03-10 01:50:00,35.4,73.6,0
2020-03-10 01:55:00,35.2,73.8,0
2020-03-10 02: 00:00,35.2,73.6,0
2020-03-10 02:05:00,35.4,73.4,0
2020-03-10 02:10:00,35.2,73.4,0
2020-03-10 02:15:00,35.2,73.4,0
2020-03-10 02:20:00,35.4,73.4,0
2020-03-10 02:25:00,35.6,73.2,0
2020-03-10 02:30:00,36,73.4,0
2020-03-10 02:35:00,36,73.4,0
2020-03-10 02:40:00,36.1,73.2,0
2020-03-10 02:45:00,36.3,73.2,0
2020-03-10 02:50:00,36.5,73.2,0
2020-03-10 02:55:00,36.5,73,0
2020-03-10 03: 00:00,36.1,72.9,0
2020-03-10 03:05:00,36,72.7,0
2020-03-10 03:10:00,36.1,72.9,0
2020-03-10 03:15:00,36.3,72.9,0
2020-03-10 03:20:00,36.5,72.9,0
2020-03-10 03:25:00,36.3,72.7,0
2020-03-10 03:30:00,36.3,72.7,0
2020-03-10 03:35:00,36.1,72.7,0
2020-03-10 03:40:00,36.1,72.7,0
2020-03-10 03:45:00,36,72.7,0
2020-03-10 03:50:00,36.1,72.5,0
2020-03-10 03:55:00,36.3,72.5,0
2020-03-10 04: 00:00,36.7,72.3,0
2020-03-10 04:05:00,36.7,72.5,0
2020-03-10 04:10:00,36.7,72.3,0
2020-03-10 04:15:00,36.5,72.3,0
2020-03-10 04:20:00,36.5,72.1,0
2020-03-10 04:25:00,36.3,72.1,0
2020-03-10 04:30:00,36.3,72.3,0
2020-03-10 04:35:00,36.5,72.3,0
2020-03-10 04:40:00,36.5,72.3,0
2020-03-10 04:45:00,36.3,72.1,0
2020-03-10 04:50:00,36.3,72.1,0
2020-03-10 04:55:00,36.5,72.1,0
2020-03-10 05: 00:00,36.7,72.1,0
2020-03-10 05:05:00,36.7,72.1,0
2020-03-10 05:10:00,36.7,72,0
2020-03-10 05:15:00,36.7,72.1,0
2020-03-10 05:20:00,36.7,72.1,0
2020-03-10 05:25:00,36.5,72,0
2020-03-10 05:30:00,36.7,72,0
2020-03-10 05:35:00,36.7,71.8,0
2020-03-10 05:40:00,36.9,72,0
2020-03-10 05:45:00,36.9,72,0
2020-03-10 05:50:00,37,71.8,0
2020-03-10 05:55:00,37,71.8,0
2020-03-10 06: 00:00,37,72,0
2020-03-10 06:05:00,37,71.8,0
2020-03-10 06:10:00,36.9,71.8,0
2020-03-10 06:15:00,36.9,71.8,0
2020-03-10 06:20:00,36.9,71.6,0
2020-03-10 06:25:00,36.9,71.8,0
2020-03-10 06:30:00,36.7,71.8,0
2020-03-10 06:35:00,36.9,71.6,0
2020-03-10 06:40:00,37.2,71.8,0
2020-03-10 06:45:00,37.4,71.6,0
2020-03-10 06:50:00,37.4,71.6,0
2020-03-10 06:55:00,37.4,71.6,0
2020-03-10 07: 00:00,37.6,71.8,0
2020-03-10 07:05:00,37.6,71.6,0
2020-03-10 07:10:00,37.6,71.8,0
2020-03-10 07:15:00,37.9,71.8,0
2020-03-10 07:20:00,38.3,71.8,0
2020-03-10 07:25:00,38.5,71.6,0
2020-03-10 07:30:00,38.8,71.8,0
2020-03-10 07:35:00,38.7,71.8,0
2020-03-10 07:40:00,38.7,71.6,0
2020-03-10 07:45:00,38.7,71.6,0
2020-03-10 07:50:00,38.8,71.8,0
2020-03-10 07:55:00,38.8,71.6,0
2020-03-10 08: 00:00,38.8,71.8,0
2020-03-10 08:05:00,38.8,71.6,0
2020-03-10 08:10:00,39,71.4,0
2020-03-10 08:15:00,39,71.4,0
2020-03-10 08:20:00,38.8,71.6,0
2020-03-10 08:25:00,39,71.8,0
2020-03-10 08:30:00,39,71.8,0
2020-03-10 08:35:00,39.2,71.8,0
2020-03-10 08:40:00,39.4,71.8,0
2020-03-10 08:45:00,39.6,71.8,0
2020-03-10 08:50:00,39.7,71.8,0
2020-03-10 08:55:00,39.9,72,0
2020-03-10 09: 00:00,39.9,72.1,0
2020-03-10 09:05:00,40.1,72,0
2020-03-10 09:10:00,40.3,72,0
2020-03-10 09:15:00,40.5,72,0
2020-03-10 09:20:00,40.5,72,0
2020-03-10 09:25:00,40.6,72,0
2020-03-10 09:30:00,40.8,72,0
2020-03-10 09:35:00,41,72,0
2020-03-10 09:40:00,41.2,72,0
2020-03-10 09:45:00,41.4,72.1,0
2020-03-10 09:50:00,41.5,72.3,0
2020-03-10 09:55:00,41.7,72.3,0
2020-03-10 10: 00:00,41.7,72.1,0
2020-03-10 10:05:00,41.9,72.1,0
2020-03-10 10:10:00,42.1,72.3,0
2020-03-10 10:15:00,42.3,72.1,0
2020-03-10 10:20:00,42.3,72.3,0
2020-03-10 10:25:00,42.4,72.3,0
2020-03-10 10:30:00,42.6,72.3,0
2020-03-10 10:35:00,42.4,72.3,0
2020-03-10 10:40:00,42.8,72.3,0
2020-03-10 10:45:00,43,72.5,0
2020-03-10 10:50:00,42.8,72.5,0
2020-03-10 10:55:00,42.8,72.7,0
2020-03-10 11: 00:00,43,72.5,0
2020-03-10 11:05:00,43.2,72.3,0
2020-03-10 11:10:00,43.2,72.5,0
2020-03-10 11:15:00,43.2,72.5,0
2020-03-10 11:20:00,43.3,72.5,0
2020-03-10 11:25:00,43.3,72.5,0
2020-03-10 11:30:00,43.5,72.5,0
2020-03-10 11:35:00,43.5,72.7,0
2020-03-10 11:40:00,43.7,72.3,0
2020-03-10 11:45:00,43.9,72.7,0
2020-03-10 11:50:00,44.1,72.5,0
2020-03-10 11:55:00,44.2,72.7,0
2020-03-10 12: 00:00,44.4,72.7,0
2020-03-10 12:05:00,44.4,72.7,0
2020-03-10 12:10:00,44.4,72.9,0
2020-03-10 12:15:00,44.6,72.9,0
2020-03-10 12:20:00,44.8,73,0
2020-03-10 12:25:00,45,73,0
2020-03-10 12:30:00,45.3,72.9,0
2020-03-10 12:35:00,45.7,73,0
2020-03-10 12:40:00,46,72.9,0
2020-03-10 12:45:00,46.8,72.9,0
2020-03-10 12:50:00,46.9,73.2,0
2020-03-10 12:55:00,46.8,73,0
2020-03-10 13: 00:00,46.4,73,0
2020-03-10 13:05:00,46.6,73.2,0
2020-03-10 13:10:00,46.9,73.2,0
2020-03-10 13:15:00,46.6,73.4,0
2020-03-10 13:20:00,47.3,73.4,0
2020-03-10 13:25:00,47.1,73.4,0
2020-03-10 13:30:00,47.1,73.2,0
2020-03-10 13:35:00,47.1,73.6,0
2020-03-10 13:40:00,47.3,73.4,0
2020-03-10 13:45:00,46.9,73.4,0
2020-03-10 13:50:00,46.8,73.6,0
2020-03-10 13:55:00,46.9,73.8,0
2020-03-10 14: 00:00,46.9,73.8,0
2020-03-10 14:05:00,46.8,73.4,0
2020-03-10 14:10:00,46.8,73.6,0
2020-03-10 14:15:00,46.8,73.8,0
2020-03-10 14:20:00,46.8,73.8,0
2020-03-10 14:25:00,46.6,73.6,0
2020-03-10 14:30:00,46.6,73.6,0
2020-03-10 14:35:00,46.6,73.6,0
2020-03-10 14:40:00,46.6,73.6,0
2020-03-10 14:45:00,46.6,73.6,0
2020-03-10 14:50:00,46.6,73.6,0
2020-03-10 14:55:00,46.6,73.6,0
2020-03-10 15: 00:00,46.6,73.6,0
2020-03-10 15:05:00,46.6,73.8,0
2020-03-10 15:10:00,46.6,73.6,0
2020-03-10 15:15:00,46.6,73.6,0
2020-03-10 15:20:00,46.8,73.6,0
2020-03-10 15:25:00,46.9,73.6,0
2020-03-10 15:30:00,46.9,73.8,0
2020-03-10 15:35:00,46.9,73.8,0
2020-03-10 15:40:00,46.9,73.8,0
2020-03-10 15:45:00,46.9,73.9,0
2020-03-10 15:50:00,46.9,73.8,0
2020-03-10 15:55:00,46.9,73.9,0
2020-03-10 16: 00:00,46.9,73.9,0
2020-03-10 16:05:00,46.9,73.9,0
2020-03-10 16:10:00,46.9,74.1,0
2020-03-10 16:15:00,46.9,74.1,0
2020-03-10 16:20:00,46.9,74.1,0
2020-03-10 16:25:00,46.9,74.1,0
2020-03-10 16:30:00,46.9,74.3,0
2020-03-10 16:35:00,46.9,73.9,0
2020-03-10 16:40:00,46.9,74.1,0
2020-03-10 16:45:00,46.8,74.1,0
2020-03-10 16:50:00,46.8,74.1,0
2020-03-10 16:55:00,46.8,74.1,0
2020-03-10 17: 00:00,46.9,74.1,0
2020-03-10 17:05:00,46.9,74.1,0
2020-03-10 17:10:00,46.9,74.3,0
2020-03-10 17:15:00,46.9,74.1,0
2020-03-10 17:20:00,46.9,73.9,0
2020-03-10 17:25:00,46.9,74.1,0
2020-03-10 17:30:00,47.1,74.1,0
2020-03-10 17:35:00,46.9,74.3,0
2020-03-10 17:40:00,46.9,74.3,0
2020-03-10 17:45:00,46.9,74.3,0
2020-03-10 17:50:00,46.9,74.3,0
2020-03-10 17:55:00,46.9,74.3,0
2020-03-10 18: 00:00,46.9,74.3,0
2020-03-10 18:05:00,47.1,74.5,0
2020-03-10 18:10:00,47.8,74.7,0
2020-03-10 18:15:00,48,74.8,0
2020-03-10 18:20:00,48,75,0
2020-03-10 18:25:00,47.5,75,0
2020-03-10 18:30:00,47.7,75.2,0
2020-03-10 18:35:00,47.3,75,0
2020-03-10 18:40:00,46.8,75.2,0
2020-03-10 18:45:00,46.8,75.2,0
 